#CHR	START	END	ENTREZ	HUGO	Description
9	470293	746106	23189	KANK1	KN_motif_and_ankyrin_repeat_domains_1_transcript_variant_3_mRNA
9	841689	894985	1761	DMRT1	doublesex_and_mab-3_related_transcription_factor_1_mRNA
9	976967	991732	58524	DMRT3	doublesex_and_mab-3_related_transcription_factor_3_mRNA
9	1050345	1057554	10655	DMRT2	doublesex_and_mab-3_related_transcription_factor_2_transcript_variant_1_mRNA
9	2015341	2193623	6595	SMARCA2	SWI/SNF_related_matrix_associated_actin_dependent_regulator_of_chromatin_subfamily_a_member_2_transcript_variant_1_mRNA
9	2422701	2621413	401491	FLJ35024	uncharacterized_LOC401491_non-coding_RNA
9	2621792	2654485	7436	VLDLR	very_low_density_lipoprotein_receptor_transcript_variant_1_mRNA
9	2717525	2730037	169522	KCNV2	potassium_channel_subfamily_V_member_2_mRNA
9	2804154	2844130	100130873	CARM1P1	coactivator-associated_arginine_methyltransferase_1_pseudogene_1
9	2804154	2844130	9933	KIAA0020	_mRNA
9	3224646	3525983	5991	RFX3	regulatory_factor_X_3_(influences_HLA_class_II_expression)_transcript_variant_2_mRNA
9	3824127	3937189	169792	GLIS3	GLIS_family_zinc_finger_3_transcript_variant_2_mRNA
9	3898645	3901248	84850	GLIS3-AS1	GLIS3_antisense_RNA_1_non-coding_RNA
9	4490426	4587469	6505	SLC1A1	solute_carrier_family_1_(neuronal/epithelial_high_affinity_glutamate_transporter_system_Xag)_member_1_mRNA
9	4553385	4666674	55064	SPATA6L	spermatogenesis_associated_6-like_mRNA
9	4662293	4665272	403313	PPAPDC2	phosphatidic_acid_phosphatase_type_2_domain_containing_2_mRNA
9	4679565	4706594	55664	CDC37L1	cell_division_cycle_37-like_1_mRNA
9	4709556	4726227	50808	AK3	adenylate_kinase_3_transcript_variant_6_mRNA
9	4792833	4861064	10171	RCL1	RNA_terminal_phosphate_cyclase-like_1_mRNA
9	4850296	4850375	406894	MIR101-2	microRNA_101-2_microRNA
9	4985085	5128183	3717	JAK2	Janus_kinase_2_mRNA
9	5163862	5185618	11172	INSL6	insulin-like_6_mRNA
9	5231418	5233967	3641	INSL4	insulin-like_4_(placenta)_mRNA
9	5299865	5304611	6019	RLN2	relaxin_2_transcript_variant_2_mRNA
9	5334931	5339873	6013	RLN1	relaxin_1_mRNA
9	5357966	5437937	55848	PLGRKT	plasminogen_receptor_C-terminal_lysine_transmembrane_protein_mRNA
9	5450502	5466014	29126	CD274	_molecule_transcript_variant_1_mRNA
9	5510544	5571282	80380	PDCD1LG2	programmed_cell_death_1_ligand_2_mRNA
9	5629118	5769454	57589	KIAA1432	_transcript_variant_2_mRNA
9	5784571	5831028	79956	ERMP1	endoplasmic_reticulum_metallopeptidase_1_mRNA
9	5890908	5909822	2315	MLANA	melan-A_mRNA
9	5919007	5954095	158358	KIAA2026	_mRNA
9	6007825	6007904	100616288	MIR4665	microRNA_4665_microRNA
9	6011018	6015640	26953	RANBP6	RAN_binding_protein_6_transcript_variant_2_mRNA
9	6215785	6257983	90865	IL33	interleukin_33_transcript_variant_1_mRNA
9	6328348	6330918	89882	TPD52L3	tumor_protein_D52-like_3_transcript_variant_3_mRNA
9	6413150	6507051	115426	UHRF2	ubiquitin-like_with_PHD_and_ring_finger_domains_2_E3_ubiquitin_protein_ligase_transcript_variant_2_non-coding_RNA
9	6532463	6645692	2731	GLDC	glycine_dehydrogenase_(decarboxylating)_nuclear_gene_encoding_mitochondrial_protein_mRNA
9	6716494	6724014	23081	KDM4C	lysine_(K)-specific_demethylase_4C_transcript_variant_4_mRNA
9	7796490	7799767	90871	C9orf123	chromosome_9_open_reading_frame_123_mRNA
9	8314245	10612723	5789	PTPRD	protein_tyrosine_phosphatase_receptor_type_D_transcript_variant_1_mRNA
9	12693385	12710266	7306	TYRP1	tyrosinase-related_protein_1_mRNA
9	12775011	12823059	286343	LURAP1L	leucine_rich_adaptor_protein_1-like_mRNA
9	13105702	13120649	8777	MPDZ	multiple_PDZ_domain_protein_transcript_variant_3_mRNA
9	13406378	13431328	401492	FLJ41200	uncharacterized_LOC401492_non-coding_RNA
9	13927969	13945606	100113404	LINC00583	long_intergenic_non-protein_coding_RNA_583_non-coding_RNA
9	14081841	14180797	4781	NFIB	nuclear_factor_I/B_transcript_variant_1_mRNA
9	14555480	14693480	340481	ZDHHC21	zinc_finger_DHHC-type_containing_21_mRNA
9	14719731	14722715	9350	CER1	cerberus_1_DAN_family_BMP_antagonist_mRNA
9	14734663	14774159	158326	FREM1	FRAS1_related_extracellular_matrix_1_transcript_variant_2_mRNA
9	14993324	15019722	389705	LOC389705	chromosome_4_open_reading_frame_27_pseudogene_non-coding_RNA
9	15170841	15188130	158219	TTC39B	tetratricopeptide_repeat_domain_39B_transcript_variant_4_mRNA
9	15422781	15453203	6619	SNAPC3	small_nuclear_RNA_activating_complex_polypeptide_3_50kDa_mRNA
9	15464064	15511003	11168	PSIP1	PC4_and_SFRS1_interacting_protein_1_transcript_variant_2_mRNA
9	15552871	15660144	203238	CCDC171	coiled-coil_domain_containing_171_mRNA
9	15588352	15588612	728234	HMGN2P16	high-mobility_group_nucleosomal_binding_domain_2_pseudogene_16
9	16203932	16253105	100129385	C9orf92	chromosome_9_open_reading_frame_92_transcript_variant_1_mRNA
9	16409500	16437522	54796	BNC2	basonuclin_2_mRNA
9	17135037	17167372	54875	CNTLN	centlein_centrosomal_protein_transcript_variant_2_mRNA
9	17578952	17797122	6456	SH3GL2	SH3-domain_GRB2-like_2_mRNA
9	18474078	18681481	92949	ADAMTSL1	ADAMTS-like_1_transcript_variant_2_mRNA
9	18573303	18573377	100422869	MIR3152	microRNA_3152_microRNA
9	18927890	19033256	158297	FAM154A	family_with_sequence_similarity_154_member_A_mRNA
9	19049371	19051021	10670	RRAGA	Ras-related_GTP_binding_A_mRNA
9	19053134	19094402	54801	HAUS6	HAUS_augmin-like_complex_subunit_6_transcript_variant_1_mRNA
9	19063653	19063784	677776	SCARNA8	small_Cajal_body-specific_RNA_8_guide_RNA
9	19115758	19127604	123	PLIN2	perilipin_2_transcript_variant_1_mRNA
9	19230762	19374137	55667	DENND4C	DENN/MADD_domain_containing_4C_transcript_variant_1_mRNA
9	19376253	19380235	6194	RPS6	ribosomal_protein_S6_mRNA
9	19397806	19451790	340485	ACER2	alkaline_ceramidase_2_mRNA
9	19507449	19787017	25769	SLC24A2	solute_carrier_family_24_(sodium/potassium/calcium_exchanger)_member_2_transcript_variant_1_mRNA
9	20344967	20621160	4300	MLLT3	myeloid/lymphoid_or_mixed-lineage_leukemia_(trithorax_homolog_Drosophila);_translocated_to_3_mRNA
9	20411145	20411236	100616229	MIR4473	microRNA_4473_microRNA
9	20502262	20502340	100616441	MIR4474	microRNA_4474_microRNA
9	20658308	20995954	54914	FOCAD	focadhesin_mRNA
9	20716103	20716187	574444	MIR491	microRNA_491_microRNA
9	21003622	21031635	401494	PTPLAD2	protein_tyrosine_phosphatase-like_A_domain_containing_2_mRNA
9	21077103	21077943	3456	IFNB1	interferon_beta_1_fibroblast_mRNA
9	21140630	21142144	3467	IFNW1	interferon_omega_1_mRNA
9	21165635	21166659	3452	IFNA21	interferon_alpha_21_mRNA
9	21186617	21187598	3441	IFNA4	interferon_alpha_4_mRNA
9	21201467	21202204	3444	IFNA7	interferon_alpha_7_mRNA
9	21206179	21207142	3446	IFNA10	interferon_alpha_10_mRNA
9	21216371	21217310	3449	IFNA16	interferon_alpha_16_mRNA
9	21227241	21228221	3451	IFNA17	interferon_alpha_17_mRNA
9	21239200	21239978	3448	IFNA14	interferon_alpha_14_mRNA
9	21277686	21278562	3453	IFNA22P	interferon_alpha_22_pseudogene_non-coding_RNA
9	21304612	21305312	3442	IFNA5	interferon_alpha_5_mRNA
9	21331017	21335429	55958	KLHL9	kelch-like_family_member_9_mRNA
9	21350316	21350886	3443	IFNA6	interferon_alpha_6_mRNA
9	21367370	21368075	3447	IFNA13	interferon_alpha_13_mRNA
9	21384253	21385396	3440	IFNA2	interferon_alpha_2_mRNA
9	21409145	21410184	3445	IFNA8	interferon_alpha_8_mRNA
9	21440452	21441315	3439	IFNA1	interferon_alpha_1_mRNA
9	21454266	21559697	554202	LOC554202	MIR31_host_gene_(non-protein_coding)_non-coding_RNA
9	21480838	21482312	338376	IFNE	interferon_epsilon_mRNA
9	21512113	21512184	407035	MIR31	microRNA_31_microRNA
9	21802634	21865969	4507	MTAP	methylthioadenosine_phosphorylase_mRNA
9	21967137	21967753	51198	C9orf53	chromosome_9_open_reading_frame_53_non-coding_RNA
9	21967750	21974826	1029	CDKN2A	cyclin-dependent_kinase_inhibitor_2A_transcript_variant_3_mRNA
9	21994789	22077889	100048912	CDKN2B-AS1	CDKN2B_antisense_RNA_1_transcript_variant_11_non-coding_RNA
9	22002901	22009312	1030	CDKN2B	cyclin-dependent_kinase_inhibitor_2B_(p15_inhibits_CDK4)_transcript_variant_2_mRNA
9	22446839	22452472	63951	DMRTA1	DMRT-like_family_A1_mRNA
9	22646198	22824212	441389	FLJ35282	uncharacterized_LOC441389_non-coding_RNA
9	23690102	23821478	1993	ELAVL2	ELAV_(embryonic_lethal_abnormal_vision_Drosophila)-like_2_(Hu_antigen_B)_transcript_variant_3_mRNA
9	24543212	24545674	100129669	IZUMO3	IZUMO_family_member_3_mRNA
9	25676386	25678856	286319	TUSC1	tumor_suppressor_candidate_1_mRNA
9	26066672	26118406	100506422	LOC100506422	putative_deoxyuridine_5-triphosphate_nucleotidohydrolase-like_protein_FLJ16323_mRNA
9	26840682	26892826	79886	CAAP1	caspase_activity_and_apoptosis_inhibitor_1_transcript_variant_2_mRNA
9	26903367	26947468	9373	PLAA	phospholipase_A2-activating_protein_mRNA
9	26947036	27062931	80173	IFT74	intraflagellar_transport_74_homolog_(Chlamydomonas)_transcript_variant_3_mRNA
9	26993134	27005691	64922	LRRC19	leucine_rich_repeat_containing_19_mRNA
9	27109146	27173360	7010	TEK	_tyrosine_kinase_endothelial_mRNA
9	27245681	27282791	158035	LINC00032	long_intergenic_non-protein_coding_RNA_32_non-coding_RNA
9	27284653	27297137	54586	EQTN	equatorin_sperm_acrosome_associated_transcript_variant_1_mRNA
9	27325206	27529850	79817	MOB3B	MOB_kinase_activator_3B_mRNA
9	27524311	27526496	56832	IFNK	interferon_kappa_mRNA
9	27546542	27573491	203228	C9orf72	chromosome_9_open_reading_frame_72_transcript_variant_2_mRNA
9	27948083	28476023	158038	LINGO2	leucine_rich_repeat_and_Ig_domain_containing_2_transcript_variant_1_mRNA
9	28863623	28863704	100126310	MIR876	microRNA_876_microRNA
9	28888876	28888953	100126316	MIR873	microRNA_873_microRNA
9	30388932	30408452	401497	LOC401497	uncharacterized_non-coding_RNA
9	32384600	32436395	48	ACO1	aconitase_1_soluble_transcript_variant_2_mRNA
9	32455299	32502734	23586	DDX58	DEAD_(Asp-Glu-Ala-Asp)_box_polypeptide_58_mRNA
9	32540541	32552626	10210	TOPORS	topoisomerase_I_binding_arginine/serine-rich_E3_ubiquitin_protein_ligase_transcript_variant_1_mRNA
9	32551141	32553015	100129250	TOPORS-AS1	TOPORS_antisense_RNA_1_transcript_variant_1_non-coding_RNA
9	32553523	32573182	4712	NDUFB6	NADH_dehydrogenase_(ubiquinone)_1_beta_subcomplex_6_17kDa_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_1_mRNA
9	32629451	32635667	138474	TAF1L	TAF1_RNA_polymerase_II_TATA_box_binding_protein_(TBP)-associated_factor_210kDa-like_mRNA
9	32783496	32789199	401498	TMEM215	transmembrane_protein_215_mRNA
9	32972603	32989893	54840	APTX	aprataxin_transcript_variant_6_mRNA
9	33025208	33039062	3301	DNAJA1	DnaJ_(Hsp40)_homolog_subfamily_A_member_1_mRNA
9	33041849	33076714	55234	SMU1	smu-1_suppressor_of_mec-8_and_unc-52_homolog_(C._elegans)_mRNA
9	33110638	33167356	2683	B4GALT1	UDP-Gal:betaGlcNAc_beta_1_4-_galactosyltransferase_polypeptide_1_mRNA
9	33240195	33248565	27290	SPINK4	serine_peptidase_inhibitor_Kazal_type_4_mRNA
9	33252469	33264648	573	BAG1	BCL2-associated_athanogene_transcript_variant_1_mRNA
9	33264876	33282067	51510	CHMP5	charged_multivesicular_body_protein_5_transcript_variant_1_mRNA
9	33290417	33347735	4799	NFX1	nuclear_transcription_factor_X-box_binding_1_transcript_variant_3_mRNA
9	33384947	33402517	364	AQP7	aquaporin_7_mRNA
9	33441151	33447631	360	AQP3	aquaporin_3_(Gill_blood_group)_mRNA
9	33461350	33465192	65083	NOL6	nucleolar_protein_6_(RNA-associated)_transcript_variant_alpha_mRNA
9	33504534	33511164	441394	SUGT1P1	suppressor_of_G2_allele_of_SKP1_(S._cerevisiae)_pseudogene_1_non-coding_RNA
9	33524410	33573001	441459	ANKRD18B	ankyrin_repeat_domain_18B_mRNA
9	33624222	33625532	304	ANXA2P2	annexin_A2_pseudogene_2_non-coding_RNA
9	33673501	33677418	11191	PTENP1	phosphatase_and_tensin_homolog_pseudogene_1_non-coding_RNA
9	33750463	33799229	5646	PRSS3	protease_serine_3_transcript_variant_3_mRNA
9	33817181	33920401	54926	UBE2R2	ubiquitin-conjugating_enzyme_E2R_2_mRNA
9	33921690	33928833	55833	UBAP2	ubiquitin_associated_protein_2_mRNA
9	33934285	33934378	100113385	SNORD121B	small_nucleolar_RNA,_C/D_box_121B
9	33934294	33934373	101340252	SNORD121B	small_nucleolar_RNA_C/D_box_121B_small_nucleolar_RNA
9	33952761	33952852	100113379	SNORD121A	small_nucleolar_RNA_C/D_box_121A_small_nucleolar_RNA
9	34086380	34126771	25853	DCAF12	DDB1_and_CUL4_associated_factor_12_mRNA
9	34179002	34251097	51271	UBAP1	ubiquitin_associated_protein_1_transcript_variant_5_mRNA
9	34211973	34329198	347240	KIF24	kinesin_family_member_24_mRNA
9	34329503	34343711	318	NUDT2	nudix_(nucleoside_diphosphate_linked_moiety_X)-type_motif_2_transcript_variant_2_mRNA
9	34368906	34376894	57462	KIAA1161	_mRNA
9	34379016	34381598	84688	C9orf24	chromosome_9_open_reading_frame_24_transcript_variant_2_mRNA
9	34398181	34458568	203259	C9orf25	family_with_sequence_similarity_219_member_A_transcript_variant_1_mRNA
9	34458810	34488890	27019	DNAI1	dynein_axonemal_intermediate_chain_1_mRNA
9	34521039	34523037	375704	ENHO	energy_homeostasis_associated_mRNA
9	34551429	34589735	1271	CNTFR	ciliary_neurotrophic_factor_receptor_transcript_variant_1_mRNA
9	34568009	34583070	415056	LOC415056	uncharacterized_non-coding_RNA
9	34610481	34612110	138716	RPP25L	ribonuclease_P/MRP_25kDa_subunit-like_transcript_variant_2_mRNA
9	34613547	34620496	11258	DCTN3	dynactin_3_(p22)_transcript_variant_2_mRNA
9	34621454	34628011	138715	ARID3C	AT_rich_interactive_domain_3C_(BRIGHT-like)_mRNA
9	34634718	34637722	10280	SIGMAR1	sigma_non-opioid_intracellular_receptor_1_transcript_variant_1_mRNA
9	34646585	34650595	2592	GALT	galactose-1-phosphate_uridylyltransferase_transcript_variant_1_mRNA
9	34650698	34661898	3590	IL11RA	interleukin_11_receptor_alpha_transcript_variant_3_mRNA
9	34661892	34662689	10850	CCL27	chemokine_(C-C_motif)_ligand_27_mRNA
9	34689566	34691274	6363	CCL19	chemokine_(C-C_motif)_ligand_19_mRNA
9	34709001	34710164	6366	CCL21	chemokine_(C-C_motif)_ligand_21_mRNA
9	34723049	34729535	259308	C9orf144B	family_with_sequence_similarity_205_member_A_mRNA
9	34830263	34838583	389715	C9orf144	family_with_sequence_similarity_205_member_B_non-coding_RNA
9	34889104	34895736	100129969	LOC100129969	transmembrane_protein_C9orf144B_pseudogene
9	34957520	34982541	23349	KIAA1045	_mRNA
9	34989637	34998430	25822	DNAJB5	DnaJ_(Hsp40)_homolog_subfamily_B_member_5_transcript_variant_2_mRNA
9	35041101	35045988	138724	C9orf131	chromosome_9_open_reading_frame_131_transcript_variant_4_mRNA
9	35056064	35072739	7415	VCP	valosin_containing_protein_mRNA
9	35073834	35080013	2189	FANCG	Fanconi_anemia_complementation_group_G_mRNA
9	35088684	35096546	84720	PIGO	phosphatidylinositol_glycan_anchor_biosynthesis_class_O_transcript_variant_3_mRNA
9	35099888	35103154	30968	STOML2	stomatin_(EPB72)-like_2_mRNA
9	35104117	35111371	80256	KIAA1539	family_with_sequence_similarity_214_member_B_mRNA
9	35147490	35162162	730110	LOC730110	zinc_finger_protein_492_pseudogene
9	35161988	35370393	10497	UNC13B	unc-13_homolog_B_(C._elegans)_mRNA
9	35406751	35451105	158381	ATP8B5P	ATPase_class_I_type_8B_member_5_pseudogene_transcript_variant_2_non-coding_RNA
9	35490006	35561895	9853	RUSC2	RUN_and_SH3_domain_containing_2_transcript_variant_2_mRNA
9	35561826	35563896	730112	FAM166B	family_with_sequence_similarity_166_member_B_transcript_variant_2_mRNA
9	35605280	35610038	7016	TESK1	testis-specific_kinase_1_mRNA
9	35608090	35608156	100616214	MIR4667	microRNA_4667_microRNA
9	35609975	35618410	971	CD72	_molecule_mRNA
9	35649296	35650947	27240	SIT1	signaling_threshold_regulating_transmembrane_adaptor_1_mRNA
9	35657747	35658015	6023	RMRP	RNA_component_of_mitochondrial_RNA_processing_endoribonuclease_RNase_MRP_RNA
9	35658286	35659414	203260	CCDC107	coiled-coil_domain_containing_107_transcript_variant_C_mRNA
9	35658871	35675863	84904	ARHGEF39	Rho_guanine_nucleotide_exchange_factor_(GEF)_39_mRNA
9	35673914	35681154	768	CA9	carbonic_anhydrase_IX_mRNA
9	35681989	35690053	7169	TPM2	tropomyosin_2_(beta)_transcript_variant_2_mRNA
9	35697333	35732392	7094	TLN1	talin_1_mRNA
9	35732316	35737005	10488	CREB3	cAMP_responsive_element_binding_protein_3_mRNA
9	35736862	35749225	57704	GBA2	glucosidase_beta_(bile_acid)_2_mRNA
9	35749276	35753264	9827	RGP1	_retrograde_golgi_transport_homolog_(S._cerevisiae)_mRNA
9	35752987	35754274	692094	MSMP	microseminoprotein_prostate_associated_mRNA
9	35792405	35809728	4882	NPR2	natriuretic_peptide_receptor_B/guanylate_cyclase_B_(atrionatriuretic_peptide_receptor_B)_mRNA
9	35807781	35812259	26206	SPAG8	sperm_associated_antigen_8_transcript_variant_2_mRNA
9	35812956	35815042	84681	HINT2	histidine_triad_nucleotide_binding_protein_2_nuclear_gene_encoding_mitochondrial_protein_mRNA
9	35817013	35828744	392307	C9orf128	family_with_sequence_similarity_221_member_B_transcript_variant_2_non-coding_RNA
9	35829221	35847232	51754	TMEM8B	transmembrane_protein_8B_transcript_variant_3_mRNA
9	35860270	35865515	92973	LINC00950	long_intergenic_non-protein_coding_RNA_950_non-coding_RNA
9	35869459	35870398	392309	OR13J1	olfactory_receptor_family_13_subfamily_J_member_1_mRNA
9	35906188	35907138	646962	HRCT1	histidine_rich_carboxyl_terminus_1_mRNA
9	35909479	35911617	158376	LOC158376	uncharacterized_non-coding_RNA
9	35957104	35958151	56656	OR2S2	olfactory_receptor_family_2_subfamily_S_member_2_mRNA
9	36036909	36085961	8434	RECK	reversion-inducing-cysteine-rich_protein_with_kazal_motifs_mRNA
9	36136741	36151768	152007	GLIPR2	GLI_pathogenesis-related_2_mRNA
9	36169388	36171331	881	CCIN	calicin_mRNA
9	36190852	36212059	1211	CLTA	clathrin_light_chain_A_transcript_variant_2_mRNA
9	36214438	36258496	10020	GNE	glucosamine_(UDP-N-acetyl)-2-epimerase/N-acetylmannosamine_kinase_transcript_variant_2_mRNA
9	36336398	36400296	152006	RNF38	ring_finger_protein_38_transcript_variant_1_mRNA
9	36572858	36643080	9833	MELK	maternal_embryonic_leucine_zipper_kinase_transcript_variant_10_non-coding_RNA
9	36823535	36823596	100616289	MIR4475	microRNA_4475_microRNA
9	36838530	37002773	5079	PAX5	paired_box_5_mRNA
9	36864250	36864305	100616278	MIR4540	microRNA_4540_microRNA
9	36893458	36893528	100616456	MIR4476	microRNA_4476_microRNA
9	37079892	37090398	100506710	LOC100506710	endogenous_Bornavirus-like_nucleoprotein_2_pseudogene_non-coding_RNA
9	37120468	37358145	84186	ZCCHC7	zinc_finger_CCHC_domain_containing_7_mRNA
9	37422680	37429051	9380	GRHPR	glyoxylate_reductase/hydroxypyruvate_reductase_mRNA
9	37438099	37465407	9925	ZBTB5	zinc_finger_and_BTB_domain_containing_5_mRNA
9	37485944	37495983	64425	POLR1E	polymerase_(RNA)_I_polypeptide_E_53kDa_mRNA
9	37510888	37576250	26267	FBXO10	F-box_protein_10_mRNA
9	37582642	37592636	401505	TOMM5	translocase_of_outer_mitochondrial_membrane_5_homolog_(yeast)_nuclear_gene_encoding_mitochondrial_protein_transcript_variant_3_mRNA
9	37636684	37637289	441400	RAB1C	RAB1C,_member_RAS_oncogene_family_pseudogene
9	37651051	37746901	22844	FRMPD1	FERM_and_PDZ_domain_containing_1_mRNA
9	37753801	37778433	158234	TRMT10B	tRNA_methyltransferase_10_homolog_B_(S._cerevisiae)_mRNA
9	37779710	37785089	51010	EXOSC3	exosome_component_3_transcript_variant_1_mRNA
9	37800550	37867665	79269	DCAF10	DDB1_and_CUL4_associated_factor_10_mRNA
9	37877571	37904350	92014	SLC25A51	solute_carrier_family_25_member_51_transcript_variant_2_non-coding_RNA
9	37915894	38069210	6461	SHB	Src_homology_2_domain_containing_adaptor_protein_B_mRNA
9	38392660	38398662	219	ALDH1B1	aldehyde_dehydrogenase_1_family_member_B1_nuclear_gene_encoding_mitochondrial_protein_mRNA
9	38406524	38424444	347252	IGFBPL1	insulin-like_growth_factor_binding_protein-like_1_mRNA
9	38540565	38577261	100289137	FAM95C	family_with_sequence_similarity_95_member_C_non-coding_RNA
9	38543235	38577261	253650	ANKRD18A	ankyrin_repeat_domain_18A_mRNA
9	38620730	38623277	158228	FAM201A	family_with_sequence_similarity_201_member_A_non-coding_RNA
9	39072763	39288300	79937	CNTNAP3	contactin_associated_protein-like_3_mRNA
9	39355698	39361959	642265	SPATA31A2	SPATA31_subfamily_A_member_2_mRNA
